year,mileage,tax(£),mpg,engineSize,price
2016.0,29750.0,20.0,58.9,1.0,8500.0
2019.0,21.0,145.0,34.9,1.6,19000.0
2017.0,16807.0,145.0,60.1,1.0,7225.0
2017.0,30370.0,150.0,60.1,1.0,5725.0
2019.0,17815.0,145.0,34.9,1.6,15498.0
2018.0,16103.0,145.0,38.7,1.6,17570.0
2019.0,5757.0,145.0,34.9,1.6,15790.0
2018.0,5200.0,145.0,34.0,1.6,21495.0
2018.0,11895.0,150.0,46.3,1.2,10295.0
2016.0,33466.0,0.0,78.4,1.6,8990.0
2019.0,9153.0,145.0,36.2,1.6,18867.0
2015.0,41050.0,30.0,65.7,1.7,7480.0
2016.0,34020.0,30.0,61.7,1.7,12195.0
2018.0,13826.0,135.0,78.5,1.6,18890.0
2017.0,11469.0,135.0,78.5,1.6,17000.0
2017.0,4566.0,30.0,61.7,1.7,14500.0
2014.0,52000.0,145.0,53.3,1.7,7890.0
2016.0,34720.0,30.0,55.4,1.2,7495.0
2017.0,37123.0,150.0,42.8,2.2,19899.0
2016.0,23500.0,20.0,58.9,1.0,7995.0
2019.0,358.0,145.0,49.6,1.0,13750.0
2016.0,29610.0,0.0,78.4,0.0,9000.0
2019.0,2451.0,145.0,42.2,1.4,17790.0
2018.0,18135.0,145.0,57.7,1.2,8995.0
2019.0,2772.0,145.0,44.1,1.4,17750.0
2018.0,10465.0,145.0,44.8,1.6,14995.0
2018.0,18961.0,150.0,58.9,1.0,9985.0
2016.0,42597.0,200.0,47.1,2.0,13499.0
2016.0,10590.0,20.0,60.1,1.0,6960.0
2019.0,5000.0,145.0,44.1,1.0,15995.0
2019.0,12760.0,145.0,57.6,1.2,8290.0
2019.0,5636.0,145.0,58.9,1.6,15995.0
2018.0,14000.0,150.0,44.1,1.0,16499.0
2019.0,5500.0,135.0,78.5,1.6,23991.0
2019.0,3400.0,145.0,49.6,1.6,19199.0
2018.0,31217.0,145.0,60.1,1.0,6699.0
2017.0,8786.0,30.0,57.7,1.2,8989.0
2016.0,40766.0,30.0,61.7,1.7,12795.0
2014.0,52236.0,205.0,46.3,2.2,13991.0
2015.0,24000.0,20.0,68.9,1.4,7495.0
2016.0,32182.0,30.0,58.9,1.2,7250.0
2016.0,34999.0,235.0,42.8,2.2,17750.0
2012.0,39000.0,30.0,57.6,1.2,4995.0
2015.0,11673.0,265.0,41.5,2.2,18992.0
2019.0,3500.0,145.0,47.1,1.6,22591.0
2019.0,5000.0,145.0,34.9,1.6,17495.0
2015.0,38760.0,145.0,53.3,1.7,9199.0
2018.0,24500.0,145.0,48.7,1.6,17495.0
2013.0,31643.0,145.0,48.7,1.7,7495.0
2015.0,28737.0,145.0,48.7,1.4,8490.0
2017.0,38763.0,145.0,57.7,1.7,16298.0
2019.0,8000.0,145.0,41.5,1.4,16995.0
2017.0,13675.0,145.0,64.2,1.6,8750.0
2020.0,400.0,145.0,46.3,1.2,16998.0
2016.0,20956.0,20.0,60.1,1.0,6195.0
2017.0,30233.0,145.0,60.1,1.0,7259.0
2019.0,50.0,145.0,44.1,1.0,19995.0
2017.0,12803.0,125.0,50.4,1.4,9781.0
2018.0,13546.0,145.0,60.1,1.0,8000.0
2018.0,7096.0,145.0,57.7,1.2,7987.0
2020.0,2100.0,145.0,56.5,1.0,12495.0
2019.0,50.0,145.0,49.6,1.0,10290.0
2015.0,15000.0,160.0,45.6,1.2,7695.0
2018.0,19377.0,150.0,44.8,1.6,13998.0
2020.0,1.0,145.0,46.3,1.2,14400.0
2018.0,14788.0,150.0,60.1,1.0,7200.0
2015.0,18274.0,20.0,60.1,1.0,5295.0
2016.0,29981.0,30.0,58.9,1.2,7900.0
2018.0,9206.0,145.0,44.8,1.6,14991.0
2020.0,6000.0,150.0,46.3,1.2,13749.0
2019.0,17378.0,135.0,78.5,1.6,18695.0
2018.0,3250.0,145.0,37.2,1.6,12995.0
2018.0,7719.0,145.0,44.8,1.6,13491.0
2015.0,18405.0,30.0,57.6,1.2,6899.0
2017.0,34750.0,145.0,61.7,1.7,12495.0
2018.0,29000.0,145.0,44.8,1.6,13995.0
2016.0,27828.0,30.0,57.6,1.2,6945.0
2019.0,8491.0,145.0,31.7,2.5,19798.0
2018.0,19888.0,145.0,52.3,1.0,13000.0
2014.0,50993.0,150.0,53.3,2.2,7995.0
2019.0,5.0,145.0,34.9,1.6,17697.0
2017.0,20888.0,150.0,58.9,1.0,9190.0
2017.0,12790.0,0.0,78.5,1.6,13299.0
2018.0,22089.0,145.0,60.1,1.0,7995.0
2017.0,20996.0,125.0,57.6,1.7,15495.0
2016.0,20000.0,0.0,78.4,1.6,8650.0
2018.0,9545.0,150.0,39.8,1.6,18200.0
2019.0,50.0,145.0,34.9,1.6,22995.0
2017.0,31226.0,145.0,57.7,1.2,7195.0
2015.0,25411.0,30.0,57.6,1.2,6079.0
2014.0,46793.0,0.0,76.3,1.6,5849.0
2016.0,42310.0,20.0,72.4,1.6,9795.0
2017.0,24598.0,125.0,58.9,2.0,14498.0
2017.0,20820.0,145.0,54.3,2.0,14860.0
2019.0,1075.0,145.0,60.1,1.0,8995.0
2015.0,18374.0,30.0,57.6,1.2,6995.0
2015.0,36188.0,30.0,57.6,1.2,6995.0
2020.0,1250.0,145.0,34.9,1.6,18798.0
2017.0,31474.0,150.0,57.6,1.7,14499.0
2017.0,7317.0,145.0,57.6,1.7,15395.0
2016.0,18577.0,145.0,48.7,1.4,9400.0
2017.0,19349.0,145.0,54.3,2.0,16991.0
2017.0,20385.0,150.0,57.6,1.7,16998.0
2018.0,14642.0,145.0,60.1,1.0,7495.0
2017.0,7609.0,145.0,50.4,1.4,9670.0
2019.0,14925.0,145.0,46.3,1.2,9890.0
2020.0,921.0,145.0,55.4,1.2,12995.0
2017.0,12521.0,145.0,60.1,1.0,6797.0
2017.0,18044.0,145.0,60.1,1.0,6970.0
2017.0,5863.0,160.0,44.8,1.6,13498.0
2018.0,4916.0,150.0,60.1,1.0,8995.0
2018.0,35607.0,145.0,28.0,2.5,15990.0
2017.0,30326.0,145.0,57.7,1.7,17200.0
2019.0,3107.0,145.0,44.8,1.4,15450.0
2017.0,34508.0,145.0,60.1,1.0,6860.0
2017.0,8763.0,135.0,78.5,1.6,17795.0
2015.0,59817.0,145.0,54.3,1.7,7885.0
2019.0,9893.0,145.0,44.1,1.0,14450.0
2015.0,21000.0,240.0,43.5,2.0,16750.0
2019.0,5000.0,145.0,60.1,1.0,7990.0
2018.0,32289.0,145.0,60.1,1.7,12499.0
2017.0,18036.0,145.0,57.7,1.2,7740.0
2018.0,17189.0,145.0,42.8,2.2,21995.0
2020.0,2148.0,145.0,34.0,2.0,25280.0
2017.0,19500.0,160.0,43.5,1.6,9995.0
2018.0,11165.0,135.0,78.5,1.6,18799.0
2019.0,100.0,145.0,35.3,1.6,20990.0
2015.0,29900.0,20.0,72.4,1.6,8995.0
2016.0,48687.0,30.0,65.7,1.7,8995.0
2018.0,20566.0,145.0,34.9,1.6,19980.0
2019.0,17972.0,145.0,28.0,2.5,17998.0
2019.0,18101.0,150.0,60.1,1.0,8298.0
2017.0,32000.0,150.0,57.7,1.2,7295.0
2019.0,14687.0,135.0,78.5,1.6,18695.0
2019.0,100.0,145.0,48.7,2.2,13990.0
2018.0,1675.0,135.0,78.5,1.6,17297.0
2017.0,17452.0,145.0,58.9,1.0,9995.0
2019.0,11848.0,135.0,78.5,1.6,16786.0
2016.0,30082.0,30.0,61.7,1.7,12500.0
2018.0,16337.0,150.0,74.3,1.6,11750.0
2013.0,25919.0,20.0,61.4,1.2,4500.0
2019.0,10.0,145.0,37.7,1.6,19995.0
2015.0,11166.0,30.0,57.6,1.2,6090.0
2018.0,13934.0,150.0,44.8,1.6,14500.0
2018.0,21798.0,145.0,60.1,1.7,13985.0
2018.0,36164.0,145.0,28.0,2.5,15498.0
2016.0,21941.0,125.0,50.4,1.4,8470.0
2017.0,23000.0,145.0,58.9,1.2,9295.0
2019.0,8086.0,145.0,37.7,1.6,21990.0
2019.0,575.0,145.0,34.9,1.6,20970.0
2015.0,34177.0,30.0,61.7,1.7,10700.0
2018.0,7753.0,145.0,57.7,1.2,8490.0
2018.0,8513.0,140.0,78.5,1.6,14998.0
2019.0,2248.0,145.0,36.2,1.6,23995.0
2015.0,18784.0,165.0,42.2,1.4,11290.0
2017.0,7808.0,30.0,57.7,1.2,8250.0
2017.0,15000.0,160.0,43.5,1.6,11000.0
2018.0,11776.0,135.0,78.5,1.6,16998.0
2017.0,13789.0,135.0,78.5,1.6,16970.0
2018.0,35097.0,145.0,51.4,1.4,11531.0
2019.0,2600.0,150.0,47.9,1.2,11999.0
2019.0,5500.0,135.0,78.5,1.6,23991.0
2016.0,40134.0,30.0,65.7,1.7,9698.0
2017.0,23941.0,125.0,57.6,1.7,16998.0
2017.0,17393.0,145.0,65.7,1.7,11485.0
2014.0,27397.0,20.0,60.1,1.0,6000.0
2014.0,49216.0,260.0,41.5,2.2,12891.0
2016.0,22404.0,235.0,42.2,2.2,18295.0
2019.0,2342.0,145.0,41.5,1.4,15750.0
2016.0,52938.0,30.0,61.7,1.7,11498.0
2019.0,18432.0,145.0,34.9,1.6,14600.0
2017.0,33859.0,145.0,57.7,1.2,6740.0
2018.0,40404.0,145.0,57.6,1.7,17295.0
2018.0,17755.0,145.0,67.3,1.7,11985.0
2013.0,35700.0,20.0,61.4,1.2,4795.0
2019.0,3961.0,145.0,34.9,1.6,23495.0
2014.0,42579.0,145.0,47.1,1.4,6504.0
2018.0,13878.0,145.0,54.3,1.0,11985.0
2013.0,40029.0,145.0,47.1,1.4,5989.0
2017.0,20863.0,145.0,60.1,1.0,6795.0
2018.0,2696.0,150.0,60.1,1.0,8790.0
2019.0,18241.0,145.0,48.7,1.6,17995.0
2016.0,14838.0,235.0,38.7,1.6,11995.0
2018.0,12720.0,150.0,44.8,1.6,14990.0
2019.0,100.0,145.0,35.3,1.6,18995.0
2017.0,26154.0,145.0,60.1,1.0,6220.0
2012.0,28446.0,200.0,41.5,1.6,7499.0
2019.0,16709.0,145.0,57.6,1.2,9970.0
2017.0,8526.0,145.0,57.6,1.7,15258.0
2019.0,17815.0,145.0,44.1,1.0,13485.0
2015.0,32398.0,0.0,78.4,1.6,7698.0
2016.0,32617.0,30.0,61.7,1.7,10998.0
2018.0,38183.0,145.0,57.7,1.7,16040.0
2019.0,9487.0,145.0,60.1,1.0,8495.0
2018.0,10454.0,145.0,34.9,1.6,15979.0
2019.0,4000.0,145.0,49.6,1.0,9495.0
2019.0,11695.0,145.0,34.9,1.6,16495.0
2020.0,1458.0,150.0,53.3,1.0,13290.0
2018.0,7006.0,145.0,57.7,1.2,9995.0
2017.0,30142.0,200.0,47.1,2.2,17295.0
2018.0,13915.0,145.0,44.8,1.6,15450.0
2015.0,45640.0,145.0,47.1,1.4,6844.0
2016.0,28600.0,200.0,42.2,1.4,8495.0
2014.0,54304.0,145.0,53.3,0.0,8700.0
2017.0,22691.0,160.0,43.5,1.6,10350.0
2018.0,7669.0,150.0,35.3,1.6,15300.0
2014.0,47278.0,20.0,68.9,1.4,5999.0
2016.0,37000.0,0.0,78.4,1.6,9495.0
2019.0,5223.0,145.0,57.6,1.2,9985.0
2016.0,56001.0,20.0,67.3,1.7,8731.0
2019.0,16.0,145.0,37.7,1.6,20990.0
2019.0,1000.0,135.0,52.3,1.6,24295.0
2019.0,17970.0,145.0,34.9,1.6,16400.0
2018.0,30038.0,145.0,31.7,2.5,15999.0
2018.0,24448.0,150.0,45.6,1.4,12354.0
2017.0,10279.0,145.0,50.4,1.4,9795.0
2018.0,4309.0,150.0,55.4,1.2,11000.0
2018.0,22524.0,145.0,60.1,1.0,6985.0
2019.0,16553.0,145.0,34.9,1.6,15498.0
2018.0,31072.0,145.0,60.1,1.0,6499.0
2018.0,24905.0,140.0,78.5,1.6,14698.0
2015.0,14787.0,30.0,57.6,1.2,6490.0
2019.0,1232.0,145.0,44.8,1.0,14298.0
2015.0,38884.0,150.0,48.7,1.4,7498.0
2017.0,16700.0,150.0,58.9,1.0,9750.0
2018.0,11901.0,145.0,56.5,1.0,11498.0
2017.0,38428.0,150.0,57.6,1.7,13298.0
2015.0,54963.0,200.0,46.3,2.2,13998.0
2018.0,1480.0,150.0,60.1,1.0,7995.0
2018.0,11606.0,145.0,57.7,1.2,9699.0
2013.0,62227.0,165.0,46.0,1.4,5998.0
2017.0,14709.0,135.0,78.5,1.6,15325.0
2015.0,22211.0,20.0,60.1,1.0,6800.0
2013.0,22000.0,20.0,61.4,1.2,4291.0
2017.0,21692.0,160.0,44.8,1.6,13490.0
2018.0,100.0,145.0,60.1,1.0,7995.0
2016.0,47978.0,0.0,78.4,1.6,7985.0
2016.0,12797.0,260.0,37.2,1.6,16995.0
2018.0,14764.0,145.0,52.3,1.0,14250.0
2017.0,2236.0,160.0,44.8,1.6,12000.0
2016.0,31828.0,125.0,57.6,1.7,13399.0
2014.0,63458.0,30.0,62.8,1.7,6895.0
2016.0,42850.0,30.0,61.7,1.7,11499.0
2017.0,14962.0,145.0,64.2,1.6,9390.0
2020.0,2501.0,135.0,62.8,1.6,24995.0
2017.0,4528.0,150.0,58.9,1.2,9210.0
2015.0,7000.0,160.0,44.1,1.6,9950.0
2018.0,13415.0,135.0,78.5,1.6,15995.0
2017.0,11000.0,150.0,60.1,1.0,8499.0
2016.0,28723.0,200.0,47.1,2.0,16498.0
2018.0,4826.0,145.0,47.9,1.2,10498.0
2016.0,38340.0,240.0,43.5,2.0,16250.0
2019.0,8000.0,150.0,34.9,1.6,15600.0
2015.0,58915.0,30.0,65.7,1.7,8000.0
2017.0,37173.0,145.0,61.7,1.7,12400.0
2016.0,21344.0,145.0,47.9,1.2,8250.0
2016.0,20731.0,20.0,60.1,1.0,6495.0
2016.0,32186.0,20.0,60.1,1.0,5595.0
2016.0,16039.0,30.0,64.2,1.6,9338.0
2019.0,8205.0,150.0,47.9,1.2,9995.0
2019.0,6000.0,145.0,60.1,1.0,12995.0
2018.0,15207.0,145.0,60.1,1.0,7495.0
2016.0,31441.0,125.0,57.6,1.7,14495.0
2019.0,20.0,145.0,52.3,1.6,16000.0
2015.0,51500.0,260.0,41.5,2.0,10000.0
2017.0,26238.0,125.0,57.6,1.7,15270.0
2017.0,37532.0,145.0,58.9,1.2,7999.0
2015.0,39779.0,30.0,65.7,1.7,9995.0
2017.0,10500.0,145.0,60.1,1.0,7295.0
2018.0,32235.0,145.0,28.0,2.5,15998.0
2017.0,22068.0,30.0,61.7,1.7,11160.0
2017.0,12491.0,150.0,60.1,1.0,7291.0
2019.0,16923.0,145.0,36.2,1.6,18245.0
2017.0,12811.0,150.0,61.7,1.7,14498.0
2018.0,7725.0,135.0,78.5,1.6,18690.0
2017.0,28476.0,30.0,61.7,1.7,11995.0
2017.0,19000.0,145.0,51.4,1.4,11995.0
2018.0,33999.0,145.0,33.6,2.5,15995.0
2017.0,55625.0,30.0,61.7,1.7,11998.0
2015.0,36831.0,125.0,56.5,1.7,10498.0
2017.0,7913.0,20.0,60.1,1.0,7695.0
2019.0,2144.0,145.0,34.0,2.0,22395.0
2019.0,3391.0,145.0,34.0,2.0,23995.0
2019.0,6771.0,135.0,78.5,1.6,25715.0
2017.0,27145.0,145.0,65.7,1.7,12450.0
2017.0,21985.0,145.0,61.7,1.7,13850.0
2018.0,19758.0,145.0,52.3,1.0,15995.0
2014.0,41778.0,150.0,53.3,1.7,8500.0
2019.0,1790.0,150.0,34.0,2.0,23000.0
2020.0,295.0,145.0,56.5,1.0,11795.0
2017.0,7493.0,200.0,47.1,2.2,19691.0
2019.0,100.0,145.0,49.6,1.0,10490.0
2017.0,23558.0,145.0,61.7,1.7,13995.0
2018.0,25814.0,145.0,39.8,1.6,16990.0
2019.0,3154.0,145.0,44.8,1.0,15495.0
2017.0,14412.0,150.0,61.4,1.7,15998.0
2015.0,29980.0,0.0,78.4,1.6,8250.0
2017.0,25895.0,30.0,61.7,1.7,13745.0
2017.0,17393.0,145.0,65.7,1.7,11485.0
2016.0,19578.0,30.0,55.4,1.2,8111.0
2019.0,1247.0,145.0,45.6,1.0,14990.0
2019.0,4700.0,150.0,34.0,2.0,21990.0
2020.0,25446.0,135.0,52.3,1.6,13999.0
2020.0,539.0,145.0,55.4,1.2,12980.0
2015.0,46573.0,145.0,53.3,1.7,8420.0
2018.0,3611.0,150.0,60.1,1.0,8490.0
2017.0,23921.0,145.0,58.9,1.2,7900.0
2016.0,26677.0,30.0,61.7,1.7,13498.0
2017.0,22305.0,150.0,60.1,1.0,6990.0
2016.0,52532.0,30.0,61.7,1.7,11485.0
2019.0,2450.0,145.0,53.3,1.6,19490.0
2014.0,30950.0,30.0,57.6,1.2,5895.0
2017.0,6787.0,145.0,57.7,1.2,8989.0
2015.0,61599.0,30.0,65.7,1.7,7640.0
2017.0,20703.0,145.0,51.4,1.4,11989.0
2013.0,59382.0,160.0,46.0,1.4,5995.0
2019.0,11896.0,145.0,34.9,1.6,15498.0
2017.0,29051.0,150.0,60.1,1.0,6999.0
2019.0,14051.0,145.0,46.3,1.2,9699.0
2018.0,33587.0,145.0,28.0,2.5,16990.0
2016.0,42707.0,0.0,78.5,1.6,13999.0
2017.0,20745.0,145.0,47.9,1.2,8100.0
2014.0,42346.0,20.0,60.1,1.0,5450.0
2017.0,13470.0,125.0,57.6,1.7,15500.0
2017.0,22173.0,30.0,61.7,1.7,13795.0
2017.0,22012.0,20.0,60.1,1.0,6991.0
2014.0,29000.0,30.0,57.6,1.2,5695.0
2017.0,33110.0,30.0,61.7,1.7,13700.0
2019.0,29986.0,150.0,35.8,1.6,20991.0
2017.0,23805.0,145.0,44.8,1.6,13600.0
2018.0,11779.0,145.0,34.9,1.6,17995.0
2019.0,5000.0,145.0,34.9,1.6,16990.0
2019.0,6175.0,145.0,44.8,1.0,13990.0
2016.0,26600.0,200.0,47.1,2.0,14495.0
2018.0,20443.0,145.0,44.8,1.6,12556.0
2019.0,10169.0,150.0,36.2,1.6,17499.0
2018.0,35400.0,145.0,57.7,1.7,17190.0
2019.0,10560.0,145.0,60.1,1.0,7495.0
2018.0,9398.0,145.0,35.8,1.6,21839.0
2018.0,30727.0,145.0,31.7,2.5,15489.0
2017.0,28076.0,145.0,57.7,1.2,7500.0
2019.0,2898.0,145.0,49.6,1.0,8990.0
2017.0,18624.0,30.0,61.7,1.7,12698.0
2016.0,40457.0,30.0,61.7,1.7,11998.0
2019.0,5000.0,145.0,47.9,1.0,11495.0
2015.0,39661.0,265.0,41.5,2.0,10495.0
2017.0,42005.0,145.0,60.1,1.0,5590.0
2019.0,3500.0,145.0,49.6,1.0,9491.0
2015.0,23656.0,30.0,55.4,1.2,7398.0
2016.0,17841.0,30.0,61.7,1.7,11699.0
2010.0,57476.0,30.0,64.2,1.4,3799.0
2019.0,2640.0,145.0,44.8,1.0,15995.0
2016.0,29293.0,30.0,61.7,1.7,12495.0
2013.0,26289.0,200.0,43.6,1.6,7250.0
2018.0,22115.0,150.0,44.8,1.6,14788.0
2017.0,22445.0,30.0,61.7,1.7,13750.0
2016.0,30581.0,30.0,61.7,1.7,12570.0
2019.0,5521.0,145.0,34.0,1.6,20495.0
2015.0,29000.0,205.0,43.6,1.6,7785.0
2017.0,12987.0,150.0,60.1,1.0,6495.0
2016.0,48381.0,30.0,57.6,1.2,6000.0
2013.0,47246.0,145.0,47.1,1.4,6000.0
2019.0,5650.0,145.0,60.1,1.0,8491.0
2017.0,35138.0,145.0,74.3,1.6,9499.0
2016.0,25329.0,30.0,61.7,1.7,12995.0
2019.0,14147.0,150.0,34.9,1.6,16500.0
2018.0,12153.0,145.0,60.1,1.0,7695.0
2016.0,27311.0,30.0,61.7,0.0,13800.0
2017.0,13480.0,145.0,58.9,1.2,8698.0
2019.0,1222.0,145.0,49.6,1.0,8990.0
2018.0,27000.0,145.0,45.6,1.4,10495.0
2016.0,35153.0,30.0,61.7,1.7,12298.0
2017.0,12356.0,125.0,57.6,1.7,15040.0
2017.0,26245.0,150.0,61.7,1.7,14495.0
2017.0,15679.0,145.0,61.7,1.7,14499.0
2015.0,25445.0,165.0,45.6,1.2,6950.0
2016.0,22654.0,30.0,55.4,1.2,7990.0
2019.0,10757.0,145.0,44.1,1.0,14298.0
2016.0,22873.0,145.0,48.7,1.4,9460.0
2018.0,16314.0,145.0,44.8,1.6,14770.0
2016.0,41691.0,30.0,64.2,1.6,6995.0
2016.0,25881.0,125.0,56.5,1.7,11151.0
2017.0,8449.0,145.0,50.4,1.4,9250.0
2017.0,9870.0,125.0,50.4,1.4,8499.0
2018.0,12544.0,145.0,57.7,1.2,7750.0
2017.0,21962.0,145.0,60.1,1.0,6998.0
2015.0,29000.0,125.0,50.4,1.4,7495.0
2016.0,33589.0,20.0,60.1,1.0,5690.0
2016.0,16923.0,20.0,62.8,1.0,8979.0
2016.0,34747.0,160.0,44.8,1.6,11698.0
2019.0,12089.0,150.0,60.1,1.0,9000.0
2017.0,37710.0,145.0,74.3,1.6,9499.0
2020.0,5000.0,145.0,56.5,1.0,12750.0
2019.0,3047.0,135.0,78.5,1.6,21779.0
2014.0,8896.0,20.0,60.1,1.0,6630.0
2011.0,38000.0,200.0,43.6,1.6,6995.0
2017.0,28354.0,150.0,46.3,2.0,15490.0
2019.0,700.0,145.0,50.4,1.6,22962.0
2014.0,17324.0,20.0,60.1,1.0,6000.0
2018.0,11014.0,145.0,44.8,1.6,12950.0
2017.0,23295.0,200.0,47.9,2.0,15795.0
2017.0,24437.0,145.0,60.1,1.0,7700.0
2018.0,10200.0,145.0,52.3,1.0,12890.0
2019.0,2779.0,145.0,44.1,1.0,14195.0
2018.0,37305.0,145.0,34.9,1.6,14498.0
2017.0,13510.0,145.0,50.4,1.4,9995.0
2012.0,24000.0,20.0,61.4,1.2,4295.0
2017.0,23659.0,135.0,78.5,1.6,16599.0
2018.0,14319.0,145.0,57.7,1.0,9498.0
2019.0,4989.0,145.0,44.1,1.0,13695.0
2019.0,2122.0,145.0,42.2,1.4,18989.0
2017.0,21043.0,30.0,58.9,1.2,7485.0
2017.0,29694.0,145.0,57.7,1.2,6988.0
2017.0,27894.0,145.0,60.1,1.0,7495.0
2018.0,22000.0,145.0,58.9,1.0,10195.0
2017.0,22521.0,145.0,56.5,1.0,9995.0
2019.0,5000.0,145.0,60.1,1.0,8995.0
2017.0,7525.0,145.0,57.6,1.7,15200.0
2019.0,4454.0,135.0,78.5,1.6,17995.0
2018.0,29413.0,150.0,44.8,1.6,13300.0
2014.0,62300.0,205.0,41.5,1.6,7790.0
2013.0,45615.0,20.0,61.4,1.2,3750.0
2019.0,1750.0,135.0,62.8,1.6,20500.0
2017.0,25915.0,145.0,39.8,1.6,16995.0
2015.0,17200.0,200.0,47.1,1.7,11995.0
2015.0,43169.0,30.0,61.7,1.7,11176.0
2016.0,27465.0,20.0,60.1,1.0,6500.0
2015.0,40184.0,145.0,48.7,1.4,7498.0
2015.0,36312.0,145.0,48.7,1.4,7798.0
2018.0,12447.0,145.0,60.1,1.0,7495.0
2017.0,6725.0,145.0,60.1,1.0,7849.0
2018.0,14100.0,145.0,52.3,1.0,13995.0
2017.0,24714.0,150.0,58.9,1.2,7995.0
2016.0,18146.0,125.0,50.4,1.4,7695.0
2014.0,59200.0,30.0,65.7,1.7,6490.0
2016.0,31163.0,30.0,55.4,1.2,6980.0
2017.0,33493.0,125.0,57.6,1.7,17495.0
2015.0,43492.0,30.0,62.8,1.7,8995.0
2017.0,15594.0,20.0,60.1,0.0,7300.0
2017.0,23768.0,145.0,60.1,1.0,6991.0
2017.0,36541.0,150.0,57.6,1.7,14407.0
2017.0,19302.0,145.0,62.8,1.0,8980.0
2017.0,38300.0,145.0,58.9,2.0,15700.0
2016.0,46164.0,20.0,68.9,1.4,6990.0
2017.0,17899.0,150.0,50.4,1.4,9200.0
2014.0,30950.0,30.0,57.6,1.2,5895.0
2017.0,16739.0,20.0,60.1,1.0,6795.0
2017.0,50313.0,125.0,58.9,2.0,13791.0
2018.0,36862.0,145.0,28.0,2.5,16500.0
2014.0,54093.0,160.0,50.4,1.7,9985.0
2017.0,17475.0,145.0,61.7,1.7,13991.0
2018.0,8085.0,145.0,44.1,1.0,12343.0
2013.0,61735.0,0.0,76.3,1.6,4998.0
2017.0,8970.0,145.0,47.9,1.2,10280.0
2017.0,23167.0,150.0,61.7,1.7,13200.0
2015.0,19645.0,30.0,57.6,1.2,6190.0
2017.0,41469.0,145.0,33.6,2.5,13500.0
2018.0,16494.0,145.0,60.1,1.0,7200.0
2017.0,11058.0,160.0,43.5,1.6,9995.0
2019.0,12818.0,150.0,34.9,1.6,15498.0
2019.0,2323.0,145.0,49.6,1.0,9195.0
2018.0,7986.0,145.0,57.7,1.2,8300.0
2017.0,30531.0,30.0,61.7,1.7,10950.0
2018.0,7785.0,145.0,60.1,1.0,7500.0
2019.0,13555.0,145.0,36.2,1.6,18495.0
2017.0,19230.0,145.0,57.7,1.2,8380.0
2018.0,12914.0,145.0,43.5,1.6,10475.0
2017.0,11428.0,30.0,61.7,1.7,14195.0
2014.0,12590.0,30.0,57.6,1.2,5930.0
2016.0,28933.0,125.0,50.4,1.4,7998.0
2016.0,24500.0,30.0,58.9,1.2,7995.0
2017.0,9748.0,30.0,57.7,1.2,8499.0
2018.0,3978.0,145.0,34.9,1.6,15495.0
2016.0,14646.0,30.0,58.9,1.2,8300.0
2018.0,16532.0,150.0,56.5,1.0,11000.0
2017.0,14027.0,145.0,72.4,1.6,10985.0
2015.0,23041.0,165.0,51.4,0.0,11400.0
2019.0,3737.0,145.0,34.9,1.6,17571.0
2019.0,4652.0,145.0,58.9,1.6,17999.0
2014.0,25500.0,20.0,60.1,1.0,4970.0
2019.0,7192.0,140.0,78.5,1.6,16498.0
2017.0,36681.0,30.0,61.7,1.7,12995.0
2017.0,13480.0,150.0,52.3,1.4,11795.0
2018.0,18575.0,150.0,58.9,1.2,8500.0
2019.0,14568.0,150.0,46.3,1.2,10500.0
2017.0,10320.0,30.0,61.7,1.7,12991.0
2013.0,43204.0,20.0,61.4,1.2,3499.0
2016.0,8340.0,20.0,60.1,1.0,6799.0
2016.0,31485.0,235.0,43.5,2.0,16485.0
2016.0,21384.0,160.0,44.8,1.6,12495.0
2015.0,26846.0,125.0,51.4,1.4,7433.0
2016.0,25000.0,125.0,57.6,1.7,13995.0
2018.0,13097.0,145.0,60.1,1.0,7291.0
2018.0,22684.0,150.0,52.3,1.0,12591.0
2013.0,35300.0,145.0,45.6,1.4,6000.0
2016.0,48155.0,235.0,42.2,2.2,17690.0
2016.0,42252.0,205.0,47.9,2.0,13798.0
2016.0,48868.0,30.0,61.7,1.7,10500.0
2020.0,644.0,145.0,46.3,1.2,12795.0
2018.0,3792.0,145.0,46.3,1.2,11795.0
2017.0,7546.0,145.0,57.7,1.2,8250.0
2015.0,21998.0,200.0,46.3,2.2,15990.0
2018.0,7359.0,145.0,52.3,1.0,12995.0
2014.0,26726.0,20.0,60.1,1.0,5500.0
2019.0,4989.0,145.0,44.1,1.0,14897.0
2015.0,42761.0,20.0,60.1,1.0,4871.0
2019.0,223.0,145.0,34.9,1.6,21490.0
2018.0,23000.0,145.0,54.3,1.0,11295.0
2019.0,9803.0,145.0,35.8,1.6,22980.0
2017.0,14737.0,125.0,57.6,1.7,15298.0
2018.0,13884.0,135.0,78.5,1.6,17298.0
2019.0,13299.0,145.0,34.9,1.6,15494.0
2017.0,29820.0,150.0,51.4,1.4,11238.0
2016.0,34504.0,30.0,65.7,1.7,11695.0
2016.0,17166.0,30.0,57.6,1.2,7595.0
2019.0,15927.0,145.0,44.1,1.0,13990.0
2015.0,13425.0,30.0,57.6,1.2,6750.0
2019.0,8009.0,145.0,34.9,1.6,17490.0
